CODI_I;CODI_S;LONGITUD;LAT;LNG;
"233";"8";"77";"41.6932092952";"2.32084230563";
"234";"1";"222";"41.4619681382";"2.19457539011";
"234";"2";"96";"41.4625314419";"2.19530048763";
"234";"3";"76";"41.4618361896";"2.19485404311";
"234";"4";"70";"41.4614612303";"2.19494059778";
"234";"5";"185";"41.4613596189";"2.19596542746";
"234";"6";"75";"41.4624906825";"2.19653025657";
"234";"7";"59";"41.4624369775";"2.19633584883";
"234";"8";"151";"41.4630104226";"2.19620536449";
"234";"9";"102";"41.4632463418";"2.19544838957";
"235";"1";"90";"41.743499029";"2.13197314594";
"235";"2";"48";"41.7441198897";"2.13236528677";
"235";"3";"39";"41.7443782231";"2.13205231719";
"235";"4";"48";"41.7436017104";"2.13294310861";
"235";"5";"80";"41.7432676938";"2.13272134933";
"235";"6";"75";"41.7426230512";"2.13309471257";
"235";"7";"78";"41.741702179";"2.13383979618";
"235";"8";"49";"41.7408908437";"2.13381480007";
"235";"9";"70";"41.7416006999";"2.13316833226";
"235";"10";"86";"41.7422967515";"2.13277086042";
"236";"1";"123";"40.7057625988";"0.555377451045";
"236";"2";"92";"40.7056409676";"0.554282604426";
"236";"3";"131";"40.7061477682";"0.553513169581";
"236";"4";"111";"40.7055250675";"0.553102403525";
"236";"5";"135";"40.7048296669";"0.553139953563";
"236";"6";"185";"40.703822442";"0.55379647322";
"237";"1";"109";"41.365489386";"2.02853306557";
"237";"2";"77";"41.3652159305";"2.02911912053";
"237";"3";"187";"41.36588797";"2.02920184119";
"237";"4";"42";"41.3659205852";"2.02844556319";
"237";"5";"85";"41.3656255297";"2.02765463569";
"237";"6";"72";"41.3663839849";"2.0272182221";
"237";"7";"66";"41.3662788303";"2.02716248531";
"237";"8";"109";"41.366868144";"2.02714300496";
"238";"1";"125";"41.5498756318";"1.86059263354";
"238";"2";"111";"41.5501384843";"1.85937188638";
"238";"3";"84";"41.5511014715";"1.85873154501";
"238";"4";"135";"41.5517369636";"1.85745247033";
"238";"5";"196";"41.5517032537";"1.85584630988";
"238";"6";"55";"41.553898782";"1.85388246516";
"238";"7";"56";"41.5543533849";"1.85327005316";
"238";"8";"221";"41.5559002403";"1.85392430331";
"238";"9";"188";"41.556940168";"1.85292395424";
"238";"10";"211";"41.5563436708";"1.85241259064";
"239";"1";"232";"41.4800036523";"2.10697468336";
"239";"2";"109";"41.4797773147";"2.10809722606";
"239";"3";"269";"41.4810624796";"2.10977587047";
"239";"4";"319";"41.4816599246";"2.11291902406";
"239";"5";"134";"41.4816069238";"2.11571141044";
"239";"6";"181";"41.4812581311";"2.11775650165";
"239";"7";"112";"41.4813889718";"2.11948562002";
"239";"8";"275";"41.4825681697";"2.12017136978";
"239";"9";"157";"41.4806861223";"2.11761162323";
"239";"10";"866";"41.4799033115";"2.11183674656";
"239";"11";"277";"41.4798621909";"2.11057132847";
"240";"1";"78";"41.278366067";"0.890074237637";
"240";"2";"114";"41.2786446964";"0.89022541992";
"240";"3";"160";"41.2788272631";"0.89002976404";
"240";"4";"140";"41.2790051925";"0.888856098864";
"240";"5";"272";"41.2795170829";"0.888586693384";
"240";"6";"97";"41.2793789082";"0.887905745612";
"240";"7";"96";"41.2799608987";"0.887668885051";
"240";"8";"121";"41.2805087934";"0.888343495769";
"240";"9";"85";"41.2796296428";"0.88898043462";
"232";"1";"176";"42.2606388563";"2.37289909074";
"232";"2";"91";"42.2600304635";"2.37415655508";
"232";"3";"211";"42.2589384688";"2.37519628518";
"232";"4";"149";"42.2576769707";"2.37652315387";
"232";"5";"240";"42.2562885135";"2.37790930629";
"232";"6";"150";"42.2551366556";"2.37917434081";
"232";"7";"173";"42.2540981856";"2.38062668323";
"232";"8";"467";"42.2557471554";"2.37693102164";
"232";"9";"251";"42.2567329488";"2.37306860239";
